type,sector,net_usable_area,net_area,n_rooms,n_bathroom,latitude,longitude,price
departamento,las condes,140.0,166.0,3.0,3.0,-33.4009,-70.50922,13500
casa,lo barnechea,267.09,944.5,4.0,3.0,-33.35048,-70.51453000000002,23000
departamento,las condes,220.0,220.0,5.0,4.0,-33.42548,-70.58887,11973
departamento,nunoa,39.0,42.0,1.0,1.0,-33.44651,-70.59944,4300
casa,la reina,101.0,297.0,3.0,2.0,-33.4459,-70.5591,8000
departamento,las condes,150.0,150.0,4.0,3.0,-33.42555,-70.5794,9600
departamento,las condes,150.0,180.0,3.0,3.0,-33.41474,-70.58454,12300
departamento,providencia,80.0,85.77,2.0,2.0,-33.44559,-70.60085,6100
casa,la reina,100.0,566.0,2.0,1.0,-33.4462,-70.5591,12263
departamento,las condes,113.0,133.0,3.0,2.0,-33.4202,-70.5836,13200
departamento,las condes,265.0,317.0,3.0,5.0,-33.4188,-70.5092,18300
casa,vitacura,550.0,1700.0,4.0,4.0,-33.3672,-70.5453,25000
departamento,las condes,300.0,330.0,3.0,3.0,-33.4107,-70.6004,33850
departamento,las condes,124.0,142.0,3.0,3.0,-33.4244,-70.5777,13600
departamento,nunoa,58.0,65.0,2.0,2.0,-33.4501,-70.5959,5300
departamento,las condes,139.0,139.0,3.0,2.0,-33.4089,-70.5673,12696
departamento,providencia,88.0,88.0,3.0,2.0,-33.4405,-70.602,9069
casa,las condes,287.0,541.0,5.0,4.0,-33.40298,-70.5288,21900
departamento,las condes,217.0,267.0,4.0,4.0,-33.4117,-70.50419000000002,16800
departamento,las condes,67.0,75.0,2.0,2.0,-33.3964,-70.5655,7200
casa,la reina,180.0,680.0,3.0,3.0,-33.45,-70.51926999999998,15300
departamento,las condes,128.0,136.0,3.0,2.0,-33.421170000000004,-70.50105,9714
departamento,las condes,165.0,165.0,3.0,2.0,-33.4246,-70.5912,9500
departamento,nunoa,69.0,79.0,2.0,2.0,-33.4485,-70.6014,6100
casa,las condes,139.0,305.0,3.0,2.0,-33.4138,-70.5679,12000
departamento,las condes,163.0,177.0,4.0,4.0,-33.4187,-70.5985,11650
departamento,las condes,42.0,42.0,1.0,1.0,-33.42142,-70.57945,1118
departamento,las condes,88.0,97.0,2.0,2.0,-33.400859999999994,-70.55622,7300
casa,la reina,150.0,368.0,5.0,5.0,-33.432759999999995,-70.53043000000001,14600
casa,lo barnechea,365.0,845.0,5.0,5.0,-33.33653,-70.5552,28500
casa,las condes,546.0,1601.0,6.0,7.0,-33.3917,-70.5266,29900
departamento,providencia,130.0,130.0,4.0,3.0,-33.4373,-70.63063000000002,6300
casa,las condes,120.0,188.0,3.0,3.0,-33.421170000000004,-70.50105,11521
departamento,providencia,78.0,85.0,3.0,2.0,-33.43523,-70.60537,6900
departamento,nunoa,38.0,44.0,1.0,1.0,-33.4554,-70.5831,3400
departamento,las condes,120.0,137.0,3.0,3.0,-33.41238,-70.58861999999998,14000
departamento,vitacura,185.0,185.0,4.0,4.0,-33.405,-70.5911,13350
departamento,nunoa,90.0,92.0,3.0,2.0,-33.459959999999995,-70.62599,6371
departamento,nunoa,50.0,53.0,2.0,1.0,-33.45534,-70.59985,4647
departamento,las condes,68.0,98.0,3.0,2.0,-33.4014,-70.5678,10000
departamento,las condes,120.0,136.0,3.0,3.0,-33.3965,-70.566,10000
departamento,las condes,163.0,196.0,4.0,3.0,-33.4123,-70.5996,13500
departamento,vitacura,120.0,120.0,4.0,3.0,-33.4057,-70.5972,9200
departamento,lo barnechea,140.0,160.0,3.0,3.0,-33.3249,-70.51196999999998,10900
departamento,nunoa,43.0,50.0,1.0,1.0,-33.4538,-70.57509,3612
casa,lo barnechea,200.0,546.0,5.0,3.0,-33.33668,-70.50395,16900
casa,vitacura,410.0,733.0,5.0,3.0,-33.37937,-70.57288,37000
departamento,vitacura,180.0,180.0,4.0,3.0,-33.37937,-70.57288,10112
departamento,providencia,43.0,43.0,2.0,1.0,-33.4253,-70.6168,4354
departamento,lo barnechea,110.0,110.0,3.0,2.0,-33.368970000000004,-70.51205,7200
casa,vitacura,209.0,335.0,3.0,3.0,-33.39438,-70.59454000000001,17050
casa,la reina,400.0,1300.0,5.0,4.0,-33.44717,-70.53668,23500
departamento,las condes,41.0,90.0,1.0,1.0,-33.4041,-70.5551,6200
casa,providencia,85.0,110.0,3.0,1.0,-33.4452,-70.6275,6870
departamento,las condes,40.0,43.0,1.0,1.0,-33.43038,-70.57359,4720
casa,las condes,350.0,1264.0,4.0,4.0,-33.39183,-70.52776,37800
departamento,las condes,176.0,198.0,4.0,4.0,-33.39946,-70.57048,14000
departamento,nunoa,75.0,75.0,3.0,2.0,-33.4616,-70.59385999999998,4153
departamento,las condes,326.0,360.0,3.0,4.0,-33.41761,-70.58641,24990
departamento,las condes,160.0,160.0,4.0,4.0,-33.40531,-70.58295,13000
casa,las condes,260.0,946.0,5.0,4.0,-33.39454,-70.52439,29800
casa,lo barnechea,250.0,690.0,4.0,3.0,-33.3367,-70.5041,17900
casa,la reina,285.0,580.0,3.0,1.0,-33.46197,-70.55726,9400
casa,la reina,184.0,452.0,5.0,3.0,-33.45943,-70.55674,11789
departamento,providencia,100.0,127.0,2.0,3.0,-33.4351,-70.6015,9883
departamento,providencia,166.0,171.0,3.0,3.0,-33.43485,-70.61573,12900
departamento,las condes,287.0,330.0,3.0,3.0,-33.38478,-70.51941,24900
departamento,lo barnechea,140.0,180.0,3.0,3.0,-33.349000000000004,-70.52399,12900
departamento,vitacura,120.0,145.0,3.0,3.0,-33.37919,-70.5413,12550
departamento,lo barnechea,410.0,670.0,3.0,2.0,-33.34695,-70.5531,27000
departamento,vitacura,330.0,400.0,4.0,4.0,-33.37763,-70.56219,26500
casa,la reina,179.0,300.0,4.0,3.0,-33.44717,-70.53668,15900
departamento,nunoa,49.38,58.42,2.0,2.0,-33.45553,-70.5984,4210
departamento,lo barnechea,112.0,144.0,4.0,3.0,-33.36894,-70.50519,11200
departamento,providencia,90.0,90.0,3.0,2.0,-33.43163,-70.61208,5300
departamento,vitacura,90.0,90.0,3.0,2.0,-33.39195,-70.55489,8714
departamento,las condes,95.0,106.0,4.0,3.0,-33.41217,-70.60027,8500
departamento,vitacura,286.0,286.0,4.0,3.0,-33.40002,-70.57952,18950
departamento,vitacura,168.0,198.0,2.0,3.0,-33.372840000000004,-70.54185,18300
departamento,las condes,150.0,165.0,3.0,3.0,-33.402640000000005,-70.57034,10000
casa,las condes,87.0,234.0,3.0,2.0,-33.39608,-70.55171,8940
casa,las condes,84.0,330.0,4.0,2.0,-33.41517,-70.55091999999998,9024
casa,las condes,162.0,283.0,4.0,2.0,-33.42501,-70.54002,13000
casa,las condes,180.0,250.0,4.0,4.0,-33.4005,-70.5517,12000
casa,lo barnechea,490.0,5000.0,4.0,3.0,-33.35224,-70.4803,28000
casa,vitacura,80.0,265.0,4.0,0.0,-33.3796,-70.5451,11000
casa,lo barnechea,322.0,1000.0,4.0,4.0,-33.3446,-70.5308,24500
casa,providencia,180.0,650.0,3.0,2.0,-33.43071,-70.59496999999998,17000
departamento,lo barnechea,82.0,92.0,2.0,2.0,-33.3527,-70.5131,8200
departamento,providencia,73.0,87.0,2.0,2.0,-33.43755,-70.60738,6690
casa,providencia,200.0,765.0,9.0,4.0,-33.43163,-70.61208,26000
departamento,las condes,130.0,130.0,3.0,3.0,-33.3727,-70.5175,11000
casa,lo barnechea,306.0,800.0,7.0,5.0,-33.32063,-70.56487,26000
departamento,lo barnechea,70.0,80.0,2.0,2.0,-33.3676,-70.5059,6200
departamento,las condes,350.0,350.0,3.0,3.0,-33.3901,-70.4959,33000
casa,providencia,235.0,434.0,4.0,2.0,-33.4262,-70.6048,20000
departamento,nunoa,98.0,98.0,3.0,2.0,-33.4577,-70.60061999999998,5124
departamento,vitacura,160000.0,160020.0,3.0,3.0,-33.3976,-70.5839,14000
casa,lo barnechea,580.0,1400.0,6.0,5.0,-33.3325,-70.5279,38000
departamento,las condes,79.0,89.0,2.0,2.0,-33.3887,-70.5003,7990
departamento,vitacura,154.0,159.0,3.0,2.0,-33.4062,-70.5985,11490
casa,las condes,500.0,2050.0,4.0,4.0,-33.356790000000004,-70.53434,43500
departamento,las condes,60.0,60.0,2.0,2.0,-33.4059,-70.5714,7000
departamento,lo barnechea,262.0,280.0,3.0,4.0,-33.3659,-70.5177,20500
departamento,las condes,118.0,138.0,2.0,2.0,-33.4237,-70.5783,9900
departamento,las condes,300.0,320.0,4.0,4.0,-33.412009999999995,-70.58983,25900
casa,vitacura,550.0,1450.0,5.0,5.0,-33.39015,-70.58283,62000
departamento,nunoa,75.0,85.0,2.0,2.0,-33.4565,-70.5956,5890
departamento,nunoa,37.0,50.0,1.0,1.0,-33.45236,-70.62697,3600
casa,las condes,360.0,1700.0,5.0,4.0,-33.4036,-70.5209,36000
departamento,las condes,77.0,77.0,2.0,2.0,-33.41084,-70.5764,6500
casa,lo barnechea,285.0,802.0,5.0,4.0,-33.3388,-70.5467,26500
departamento,nunoa,59.0,65.0,2.0,2.0,-33.4412,-70.5731,5744
casa,las condes,335.0,848.0,5.0,4.0,-33.40883,-70.51951,27000
casa,vitacura,560.0,2400.0,5.0,4.0,-33.3718,-70.5651,67000
casa,lo barnechea,700.0,4000.0,5.0,3.0,-33.3326,-70.5303,95000
departamento,providencia,105.0,118.0,3.0,3.0,-33.4266,-70.6047,8856
departamento,las condes,152.0,152.0,3.0,2.0,-33.3987,-70.5655,11500
departamento,las condes,160.0,163.0,4.0,4.0,-33.43015,-70.57293,10000
departamento,vitacura,100.0,115.0,3.0,2.0,-33.3859,-70.542,11000
departamento,providencia,59.0,109.0,1.0,1.0,-33.4238,-70.6041,7400
casa,las condes,155.0,776.0,3.0,2.0,-33.421170000000004,-70.50105,18863
departamento,vitacura,300.0,350.0,4.0,5.0,-33.401709999999994,-70.57112,23000
departamento,lo barnechea,279.0,354.0,3.0,3.0,-33.3473,-70.5139,33822
departamento,vitacura,100.0,120.0,3.0,2.0,-33.40044,-70.58103,13000
casa,vitacura,300.0,2000.0,4.0,4.0,-33.3641,-70.57685,33000
departamento,vitacura,940.0,940.0,3.0,3.0,-33.37937,-70.57288,60000
casa,lo barnechea,274.0,836.0,5.0,3.0,-33.3245,-70.5453,25900
departamento,las condes,59.0,74.0,2.0,1.0,-33.40025,-70.57189,6800
departamento,las condes,185.0,206.0,4.0,4.0,-33.405359999999995,-70.56414000000001,15500
departamento,vitacura,147.0,147.0,3.0,2.0,-33.3993,-70.5812,13490
departamento,lo barnechea,202.0,256.0,3.0,3.0,-33.3505,-70.5462,18900
departamento,providencia,58.0,58.0,2.0,1.0,-33.4315,-70.631,4145
casa,vitacura,200.0,383.0,4.0,3.0,-33.4012,-70.5906,22990
casa,la reina,191.0,380.0,4.0,3.0,-33.4481,-70.5576,14000
departamento,providencia,82.0,87.0,3.0,2.0,-33.446020000000004,-70.60959,6200
departamento,vitacura,143.0,186.0,3.0,3.0,-33.37488,-70.52513,15000
departamento,lo barnechea,149.0,188.0,4.0,4.0,-33.3589,-70.5147,15775
departamento,las condes,77.0,85.0,2.0,2.0,-33.3706,-70.5045,7350
departamento,las condes,140.0,154.0,4.0,3.0,-33.419000000000004,-70.56087,9700
departamento,lo barnechea,232.0,393.0,4.0,5.0,-33.3594,-70.5453,33000
departamento,las condes,347.0,547.0,5.0,5.0,-33.3958,-70.5214,29500
departamento,vitacura,127.0,134.0,3.0,2.0,-33.37937,-70.57288,9500
departamento,las condes,96.0,110.0,3.0,2.0,-33.419000000000004,-70.5692,7100
casa,lo barnechea,540.0,2073.0,4.0,3.0,-33.34474,-70.50028,38000
departamento,providencia,51.65,51.65,1.0,1.0,-33.43359,-70.62965,4300
casa,las condes,160.0,420.0,5.0,3.0,-33.38943,-70.53668,18500
departamento,vitacura,120.0,140.0,3.0,3.0,-33.39801,-70.58266,12500
casa,lo barnechea,264.0,549.0,6.0,5.0,-33.3627,-70.5169,27290
departamento,providencia,72.0,72.0,2.0,2.0,-33.4218,-70.6133,5380
casa,las condes,140.0,260.0,3.0,2.0,-33.42487,-70.54876,9850
casa,vitacura,160.0,270.0,4.0,3.0,-33.39273,-70.58806,18200
departamento,las condes,139.0,159.0,3.0,2.0,-33.4214,-70.5763,10600
departamento,las condes,128.5,131.0,3.0,3.0,-33.39747,-70.56527,10800
casa,las condes,138.0,288.0,3.0,2.0,-33.4081,-70.5376,10500
casa,vitacura,190.0,275.0,5.0,3.0,-33.38925,-70.57748000000002,15900
departamento,providencia,73.0,108.0,2.0,2.0,-33.4443,-70.5958,6700
departamento,nunoa,56.0,56.0,3.0,2.0,-33.467,-70.6279,2759
casa,lo barnechea,295.0,1160.0,0.0,0.0,-33.3327,-70.5322,26000
departamento,nunoa,65.0,71.0,2.0,2.0,-33.45408,-70.62222,3975
casa,lo barnechea,400.0,900.0,5.0,4.0,-33.33222,-70.53836,35000
departamento,providencia,57.0,64.0,2.0,2.0,-33.43142,-70.61431,4900
departamento,nunoa,76.0,79.0,3.0,2.0,-33.45685,-70.57206,5139
departamento,las condes,413.0,449.0,4.0,3.0,-33.3829,-70.5242,39500
departamento,las condes,72.0,79.0,2.0,2.0,-33.4078,-70.5729,6590
casa,vitacura,450.0,1500.0,6.0,6.0,-33.36642,-70.54746999999998,39500
departamento,las condes,100.0,110.0,2.0,2.0,-33.39502,-70.55816999999998,10000
departamento,las condes,190.0,190.0,3.0,3.0,-33.3985,-70.5652,14500
departamento,las condes,112.0,120.0,4.0,3.0,-33.42411,-70.58407,7700
casa,las condes,150.0,220.0,5.0,3.0,-33.39437,-70.56183,15000
departamento,nunoa,101.0,115.0,4.0,3.0,-33.45117,-70.60249,8100
casa,lo barnechea,450.0,1500.0,5.0,5.0,-33.34168,-70.50411,25000
departamento,las condes,300.0,300.0,4.0,5.0,-33.38092,-70.51266,40000
departamento,las condes,100.0,115.0,2.0,2.0,-33.421170000000004,-70.50105,7500
departamento,las condes,235.0,265.0,4.0,4.0,-33.411840000000005,-70.58745,24000
casa,lo barnechea,220.0,427.0,5.0,5.0,-33.3267,-70.51828,14900
casa,la reina,214.0,280.0,5.0,6.0,-33.45516,-70.5619,10640
departamento,lo barnechea,138.0,138.0,3.0,3.0,-33.33626,-70.51001,11200
casa,lo barnechea,280.0,1075.0,4.0,3.0,-33.339,-70.5665,25500
casa,las condes,221.76,573.56,5.0,4.0,-33.38904,-70.51113000000002,19500
departamento,las condes,135.0,170.0,4.0,3.0,-33.40705,-70.56572,14900
casa,lo barnechea,350.0,880.0,4.0,3.0,-33.3456,-70.5229,23000
casa,las condes,200.0,490.0,4.0,3.0,-33.41068,-70.54959000000001,17000
departamento,providencia,42.0,42.0,1.0,1.0,-33.43293,-70.6208,4530
departamento,las condes,140.0,140.0,4.0,3.0,-33.42706,-70.57676,9800
departamento,la reina,140.0,152.0,4.0,2.0,-33.43686,-70.52655,11600
departamento,nunoa,93.0,98.0,3.0,2.0,-33.4553,-70.5749,6300
casa,las condes,240.0,398.0,4.0,4.0,-33.413000000000004,-70.5475,14000
casa,lo barnechea,278.0,801.0,5.0,4.0,-33.34454,-70.54841,21000
departamento,las condes,165.0,175.0,4.0,4.0,-33.39887,-70.56844,13900
departamento,nunoa,43.0,45.0,1.0,1.0,-33.44988,-70.59161999999998,3437
departamento,las condes,98.0,173.0,2.0,2.0,-33.41,-70.54449,10900
casa,las condes,180.0,400.0,4.0,2.0,-33.4052,-70.5337,14121
departamento,las condes,100.0,127.0,3.0,2.0,-33.4,-70.56916,10000
departamento,nunoa,105.0,115.0,4.0,3.0,-33.45685,-70.60682,8343
casa,la reina,216.0,448.0,4.0,4.0,-33.45865,-70.52243,18000
departamento,las condes,139.0,170.0,3.0,3.0,-33.3917,-70.5012,14833
departamento,providencia,62.0,65.0,2.0,2.0,-33.4301,-70.6198,4980
departamento,las condes,98.0,111.0,2.0,2.0,-33.4066,-70.55899000000002,6800
departamento,lo barnechea,200.0,200.0,4.0,4.0,-33.34362,-70.55048000000002,27000
casa,lo barnechea,500.0,1300.0,5.0,3.0,-33.3334,-70.5278,31000
departamento,providencia,104.0,117.0,4.0,2.0,-33.43163,-70.61208,7800
departamento,las condes,68.0,83.0,2.0,2.0,-33.371,-70.5133,7275
departamento,vitacura,110.0,120.0,4.0,3.0,-33.39812,-70.57636,11900
casa,lo barnechea,251.0,710.0,4.0,4.0,-33.31767,-70.54396,17800
departamento,vitacura,121.0,140.0,3.0,2.0,-33.3801,-70.5514,11200
casa,nunoa,132.0,400.0,4.0,3.0,-33.44914,-70.57554,12696
departamento,las condes,180.0,200.0,3.0,3.0,-33.3951,-70.5618,14000
casa,lo barnechea,260.0,830.0,5.0,3.0,-33.33695,-70.54791,24500
departamento,nunoa,70.0,72.0,2.0,1.0,-33.45545,-70.59586,3966
casa,la reina,170.0,374.0,3.0,2.0,-33.4345,-70.5787,10832
departamento,las condes,260.0,260.0,4.0,4.0,-33.37539,-70.52656999999998,17200
departamento,nunoa,79.0,85.0,3.0,2.0,-33.4557,-70.6126,5500
departamento,las condes,85.0,75.0,2.0,2.0,-33.421170000000004,-70.50105,6550
casa,lo barnechea,200.0,500.0,4.0,4.0,-33.365590000000005,-70.53053,17300
casa,vitacura,200.0,512.0,4.0,2.0,-33.38831,-70.57155,21900
casa,vitacura,700.0,5000.0,3.0,3.0,-33.37937,-70.57288,65000
casa,lo barnechea,325.0,1100.0,5.0,5.0,-33.3373,-70.5551,25800
departamento,lo barnechea,141.22,155.79,4.0,4.0,-33.36059,-70.51665,14000
departamento,nunoa,96.0,102.0,3.0,2.0,-33.45783,-70.59872,6790
departamento,providencia,53.0,63.0,2.0,2.0,-33.42492,-70.61596999999998,5622
departamento,las condes,110.0,130.0,4.0,3.0,-33.41083,-70.60168,12700
casa,lo barnechea,285.0,950.0,5.0,4.0,-33.3286,-70.54652,27000
departamento,nunoa,40.0,42.0,1.0,1.0,-33.45783,-70.59872,4710
departamento,las condes,305.0,382.0,5.0,5.0,-33.41175,-70.50726999999998,22500
casa,lo barnechea,260.0,477.0,5.0,5.0,-33.331,-70.5059,13900
casa,las condes,280.0,810.0,5.0,4.0,-33.39513,-70.53992,24000
departamento,vitacura,221.0,246.0,4.0,3.0,-33.3987,-70.5762,12000
departamento,nunoa,82.0,87.0,2.0,2.0,-33.45708,-70.57786,5990
departamento,las condes,130.0,140.0,4.0,3.0,-33.421,-70.5784,9850
departamento,vitacura,200.0,255.0,3.0,3.0,-33.39611,-70.58673,18000
casa,las condes,106.47,350.4,5.0,2.0,-33.42135,-70.55323,14474
casa,las condes,250.0,399.0,4.0,4.0,-33.4038,-70.5508,16222
casa,las condes,193.0,277.0,4.0,4.0,-33.421170000000004,-70.50105,16400
casa,vitacura,280.0,1145.0,4.0,3.0,-33.37231,-70.55099,23900
departamento,las condes,149.0,168.0,3.0,2.0,-33.40964,-70.53263000000003,12400
casa,la reina,350.0,1550.0,6.0,6.0,-33.441990000000004,-70.52723,29000
departamento,las condes,100.0,120.0,2.0,2.0,-33.42593,-70.58497,8300
departamento,las condes,78.0,190.0,2.0,2.0,-33.41059,-70.56155,6900
departamento,las condes,139.0,295.0,3.0,3.0,-33.37892,-70.52747,11300
casa,lo barnechea,424.0,5000.0,4.0,4.0,-33.36705,-70.5259,39000
departamento,providencia,43.0,43.0,1.0,1.0,-33.42688,-70.59991,4490
departamento,las condes,82.0,92.0,2.0,2.0,-33.4253,-70.5875,8343
departamento,la reina,84.69,95.19,2.0,2.0,-33.44084,-70.53248,7250
departamento,providencia,58.0,58.0,2.0,1.0,-33.42967,-70.62973000000001,4580
departamento,las condes,80.0,90.0,2.0,2.0,-33.412409999999994,-70.58795,8500
departamento,providencia,70.0,90.0,2.0,2.0,-33.42955,-70.59773,7300
departamento,vitacura,150.0,177.0,4.0,3.0,-33.40091,-70.58099,11370
departamento,las condes,100.0,100.0,3.0,2.0,-33.4093,-70.575,10200
departamento,las condes,94.0,94.0,3.0,2.0,-33.428670000000004,-70.59551,9872
departamento,las condes,80.5,91.3,2.0,2.0,-33.40033,-70.50269,8050
departamento,vitacura,208.0,250.0,4.0,5.0,-33.37763,-70.56219,16500
casa,nunoa,215.0,264.0,4.0,2.0,-33.45783,-70.59872,13300
casa,providencia,300.0,430.0,5.0,4.0,-33.446290000000005,-70.61388000000002,17000
departamento,nunoa,71.0,75.0,2.0,2.0,-33.4496,-70.5934,5750
departamento,vitacura,160.0,200.0,4.0,4.0,-33.37585,-70.54996,14500
departamento,vitacura,92.0,112.0,3.0,2.0,-33.40481,-70.59068,8950
casa,vitacura,99.0,267.0,3.0,1.0,-33.3881,-70.5754,9400
casa,lo barnechea,300.0,700.0,5.0,4.0,-33.32156,-70.55579,23000
casa,las condes,310.0,1100.0,8.0,6.0,-33.4115,-70.5223,25000
departamento,las condes,256.0,256.0,4.0,0.0,-33.414,-70.6024,21000
departamento,la reina,67.0,94.0,3.0,2.0,-33.44572,-70.57026,5409
casa,lo barnechea,220.0,600.0,4.0,4.0,-33.3436,-70.5023,14900
departamento,vitacura,129.0,151.0,3.0,3.0,-33.3777,-70.5526,11800
casa,lo barnechea,235.0,1219.0,5.0,4.0,-33.34349,-70.50453,17500
departamento,vitacura,304.0,334.0,3.0,0.0,-33.4066,-70.6007,26500
departamento,las condes,132.0,144.0,4.0,4.0,-33.40033,-70.50269,8790
departamento,vitacura,125.0,156.0,3.0,3.0,-33.3798,-70.53668,11725
departamento,vitacura,262.0,311.0,4.0,5.0,-33.372840000000004,-70.54281,30000
departamento,vitacura,207.0,330.0,4.0,4.0,-33.36863,-70.57758000000003,21000
casa,nunoa,303.0,470.0,7.0,3.0,-33.4565,-70.6144,20500
casa,lo barnechea,270.0,600.0,5.0,4.0,-33.32173,-70.56688,21500
departamento,las condes,120.74,215.57,4.0,3.0,-33.416540000000005,-70.58211999999997,17900
casa,lo barnechea,140.0,300.0,5.0,3.0,-33.32853,-70.5043,10200
departamento,vitacura,133.0,133.0,3.0,2.0,-33.3932,-70.5885,16512
casa,lo barnechea,280.0,540.0,4.0,4.0,-33.3443,-70.5023,16900
departamento,las condes,190.0,440.0,3.0,3.0,-33.40993,-70.58818000000002,20000
departamento,las condes,140.0,160000.0,3.0,3.0,-33.4052,-70.5842,10600
departamento,vitacura,162.0,351.0,2.0,2.0,-33.39307,-70.59375,38250
departamento,las condes,380.0,380.0,4.0,4.0,-33.3947,-70.5608,23000
departamento,vitacura,127.0,136.0,4.0,3.0,-33.39796,-70.57892,10300
departamento,las condes,140.0,160.0,3.0,3.0,-33.41411,-70.60001,11900
departamento,las condes,140.0,140.0,4.0,4.0,-33.41246,-70.59046,14000
departamento,providencia,31.0,34.0,1.0,1.0,-33.4276,-70.6187,4160
casa,vitacura,370.0,5000.0,4.0,5.0,-33.37491,-70.5608,120000
departamento,las condes,72.0,72.0,1.0,1.0,-33.4123,-70.5934,8500
departamento,vitacura,140.0,186.0,3.0,3.0,-33.37488,-70.52513,15000
departamento,providencia,112.0,118.0,3.0,3.0,-33.44139000000001,-70.60294,8500
departamento,vitacura,126.0,140.0,4.0,3.0,-33.3764,-70.5517,11060
departamento,las condes,130.0,140.0,3.0,2.0,-33.4207,-70.5912,11500
casa,las condes,130.0,214.0,2.0,2.0,-33.4164,-70.5713,11900
departamento,vitacura,278.0,360.0,4.0,4.0,-33.3735,-70.5756,24800
casa,lo barnechea,180.0,390.0,5.0,5.0,-33.33182,-70.521,13950
departamento,las condes,60.0,75.0,2.0,1.0,-33.39925,-70.57335,7400
casa,providencia,260.0,300.0,5.0,4.0,-33.44016,-70.59343,12500
departamento,las condes,140.0,315.0,3.0,3.0,-33.394040000000004,-70.5573,17990
departamento,vitacura,137.0,137.0,3.0,2.0,-33.3951,-70.5783,10800
departamento,las condes,177.0,214.0,3.0,3.0,-33.4143,-70.5891,12700
casa,las condes,287.0,542.0,5.0,4.0,-33.4043,-70.5312,21900
departamento,las condes,95.0,95.0,3.0,2.0,-33.41697,-70.56143,7850
casa,lo barnechea,443.0,1248.0,5.0,5.0,-33.3213,-70.5436,47000
casa,vitacura,600.0,5000.0,4.0,4.0,-33.367,-70.5477,61000
casa,vitacura,5700.0,5700.0,1.0,1.0,-33.3633,-70.5777,34200
casa,lo barnechea,239.0,538.0,4.0,4.0,-33.3381,-70.5491,25000
departamento,nunoa,90.0,96.0,3.0,2.0,-33.44328,-70.57273,5985
departamento,nunoa,47.0,47.0,1.0,1.0,-33.43673,-70.57789,4976
departamento,providencia,67.0,72.0,3.0,1.0,-33.43949,-70.61336999999997,4898
departamento,las condes,110.0,110.0,3.0,3.0,-33.4162,-70.5618,8400
departamento,nunoa,61.0,71.0,2.0,2.0,-33.4374,-70.5811,5500
casa,lo barnechea,222.0,579.0,5.0,4.0,-33.31753,-70.54386,21500
departamento,vitacura,140.0,154.0,4.0,3.0,-33.3833,-70.53495,11500
departamento,las condes,119.0,127.0,4.0,3.0,-33.4171,-70.57197,9300
departamento,vitacura,252.0,252.0,3.0,4.0,-33.4042,-70.5996,33000
casa,las condes,140.0,590.0,3.0,2.0,-33.3938,-70.5435,18000
departamento,las condes,100.0,111.0,2.0,2.0,-33.3943,-70.5587,9200
departamento,la reina,140.0,150.0,4.0,4.0,-33.46391,-70.51919000000001,7200
departamento,las condes,245.0,343.0,4.0,5.0,-33.38689,-70.53017,33000
casa,nunoa,217.0,525.0,6.0,5.0,-33.45891,-70.58418,18500
departamento,las condes,133.0,140.0,4.0,3.0,-33.41681,-70.56865,9950
departamento,providencia,113.0,113.0,3.0,2.0,-33.43137,-70.60655,6350
departamento,las condes,140.0,140.0,3.0,3.0,-33.41368,-70.57775,10600
casa,vitacura,127.0,417.0,3.0,2.0,-33.3915,-70.5631,13950
casa,la reina,160.0,280.0,5.0,4.0,-33.4524,-70.5503,11700
departamento,vitacura,140.0,160.0,3.0,2.0,-33.39224,-70.58225,16000
casa,lo barnechea,250.0,720.0,5.0,5.0,-33.31753,-70.54386,23200
casa,lo barnechea,290.0,607.0,5.0,3.0,-33.3315,-70.5188,20500
